,Unnamed: 0,publish_date,content,recommendation,hours,player_level,owned_games,clean_content,category,sentiment
2599,2599,2026-02-27,"刚来疗养院，一群热情好客的护士和病人们就围了上来，刚来没多久就和疗养院的人打成一片，护士长也挺活泼的，还有那个推荐我来的警察也很有才艺，上来就给我来了一段街舞和B-box，疗养院挺不错的，只不过送我离开的机长挺没心没肺的，飞机刚开没多远，就赶我下飞机了。
进了市区，有一只蜘蛛娘和她的蜘蛛宝宝硬要带我看看她家，还有一位大力士，说什么也要让我看看他过年刚买的摔炮，说实话这地方的市中心虽然破了点，但民风淳朴，在这里定居或旅游都是不错的选择",推荐,9.6,9,68,刚来疗养院 一群热情好客的护士和病人们就围了上来 刚来没多久就和疗养院的人打成一片 护士长也挺活泼的 还有那个推荐我来的警察也很有才艺 上来就给我来了一段街舞和B box 疗养院挺不错的 只不过送我离开的机长挺没心没肺的 飞机刚开没多远 就赶我下飞机了 进了市区 有一只蜘蛛娘和她的蜘蛛宝宝硬要带我看看她家 还有一位大力士 说什么也要让我看看他过年刚买的摔炮 说实话这地方的市中心虽然破了点 但民风淳朴 在这里定居或旅游都是不错的选择,剧情,正面
2600,2600,2026-02-27,还是老师傅的手艺，以及用了十来年不变的食材。不过这次加了点新的调料和菜式，让这锅粥吃起来别有一番新鲜的体验，不过主菜还是不变的,推荐,5.2,1,110,还是老师傅的手艺 以及用了十来年不变的食材 不过这次加了点新的调料和菜式 让这锅粥吃起来别有一番新鲜的体验 不过主菜还是不变的,情怀,正面
2601,2601,2026-02-27,生化危机的集大成之作，新老玩法的结合，双主角格蕾丝能体验7的压迫感，里昂能体验6的砍瓜切菜，次世代画面不开PT的情况下本身的光栅预烘焙也是顶级水准，配音也很优秀，2026年度竞品。,推荐,17.2,40,149,生化危机的集大成之作 新老玩法的结合 双主角格蕾丝能体验7的压迫感 里昂能体验6的砍瓜切菜 次世代画面不开PT的情况下本身的光栅预烘焙也是顶级水准 配音也很优秀 2026年度竞品,玩法,正面
2602,2602,2026-02-27,游戏很好玩的同时优化也很好 解密也不困难同时李昂战斗部分很爽 要比生4都要爽 女主的演出加上英配简直绝了推荐推荐,推荐,6.4,26,135,游戏很好玩的同时优化也很好 解密也不困难同时李昂战斗部分很爽 要比生4都要爽 女主的演出加上英配简直绝了推荐推荐,玩法,正面
2603,2603,2026-02-27,画质真的牛逼，胆子也是真的小，玩了4小时连旅馆都没出去。。。,推荐,4.4,24,83,画质真的牛逼 胆子也是真的小 玩了4小时连旅馆都没出去,画面,正面
2604,2604,2026-02-27,不错,推荐,5.1,39,48,不错,其他,正面
2605,2605,2026-02-27,比二代的地图设计，比四代好得动作系统,推荐,15.8,37,196,比二代的地图设计 比四代好得动作系统,玩法,正面
2606,2606,2026-02-27,牛,推荐,7.0,8,67,牛,其他,正面
2607,2607,2026-02-27,嘿嘿好玩爱玩,推荐,6.1,15,24,嘿嘿好玩爱玩,玩法,正面
2608,2608,2026-02-27,资源比7还不足吓死个人,推荐,5.3,45,104,资源比7还不足吓死个人,优化,正面
2609,2609,2026-02-27,非常棒的体验，里昂哥太帅，战斗很爽，优化非常棒！,推荐,11.5,10,169,非常棒的体验 里昂哥太帅 战斗很爽 优化非常棒,情怀,正面
2610,2610,2026-02-27,优化不错，3070玩起来也很顺畅。战斗系统也强化了，里昂加入了斧头帮？,推荐,16.1,36,145,优化不错 3070玩起来也很顺畅 战斗系统也强化了 里昂加入了斧头帮,玩法,正面
2611,2611,2026-02-27,sb游戏，SDO一直闪退，优化什么破玩意，1个小时就没进去游戏。快点优化。,不推荐,1.3,24,33,sb游戏 SDO一直闪退 优化什么破玩意 1个小时就没进去游戏 快点优化,优化,负面
2612,2612,2026-02-27,总而言之就是还不错，但你要问我开不开二周目，那我是绝对不会开的,推荐,13.9,6,165,总而言之就是还不错 但你要问我开不开二周目 那我是绝对不会开的,玩法,正面
2613,2613,2026-02-27,"An unhandled exception occurred.
re9.exe!0x140000000 + Ox9e7eabere9.exe!0x140000000 + 0x9e7e2fdKERNELBASE.dIl!Ox7ffb61520000 + 0x115763ntdll.dll!0x7ffb63b80000 + 0x16a4a3ntdIl.dll!0x7ffb63b80000 + 0x121853
ntdIl.dll!0x7ffb63b80000 + 0x16618fntdIll.dll!0x7ffb63b80000 + 0x12327ntdll.dll!0x7ffb63b80000 + Ox165acesl.common.dll!0x7ffb0b270000 + Ox60edasl.dlss_g.dlllOx7ffb0cff0000 + Ox2cdc4sl.dlss_g.dll!0x7ffb0cff0000 + Ox2d6b3
sl.dlss_g.dll!0x7ffb0cff0000 + Ox32f84
sl.interposer.dlll0x7ffb138d0000 + Ox279a8
re9.exe!0x140000000 + 0x27da0e
re9.exe!0x140000000 + 0x55f04ae
re9.exe!0x140000000 + 0x11bd9cbb
re9.exe!0x140000000 + 0x5cb84a
re9.exe!0x140000000 + 0xb89378
KERNEL32.DLL!0x7ffb62790000 + 0x2e8d7ntdIl.dll!0x7ffb63b80000 + Ox8c40c",不推荐,1.2,26,85,An unhandled exception occurred re9 exe 0x140000000 Ox9e7eabere9 exe 0x140000000 0x9e7e2fdKERNELBASE dIl Ox7ffb61520000 0x115763ntdll dll 0x7ffb63b80000 0x16a4a3ntdIl dll 0x7ffb63b80000 0x121853 ntdIl dll 0x7ffb63b80000 0x16618fntdIll dll 0x7ffb63b80000 0x12327ntdll dll 0x7ffb63b80000 Ox165acesl common dll 0x7ffb0b270000 Ox60edasl dlss g dlllOx7ffb0cff0000 Ox2cdc4sl dlss g dll 0x7ffb0cff0000 Ox2d6b3 sl dlss g dll 0x7ffb0cff0000 Ox32f84 sl interposer dlll0x7ffb138d0000 Ox279a8 re9 exe 0x140000000 0x27da0e re9 exe 0x140000000 0x55f04ae re9 exe 0x140000000 0x11bd9cbb re9 exe 0x140000000 0x5cb84a re9 exe 0x140000000 0xb89378 KERNEL32 DLL 0x7ffb62790000 0x2e8d7ntdIl dll 0x7ffb63b80000 Ox8c40c,优化,负面
2614,2614,2026-02-27,游戏好是好但是ds手柄的适配呢?卡婊,推荐,5.2,5,114,游戏好是好但是ds手柄的适配呢 卡婊,其他,正面
2615,2615,2026-02-27,虽然门不能从这边打开。门从另一侧锁住了。没有足够的电力。需要继电器。看样子需要个保险丝。很容易就能撬开的锁。需要保险箱密码。需要从上面放下梯子。缺少一个齿轮。缺少操作杆应该就在附近。需要雕像。门上有一个宝石孔。门被铁链锁住了。有个千斤顶但没有杠杆但是里昂是真的帅！,推荐,10.9,38,47,虽然门不能从这边打开 门从另一侧锁住了 没有足够的电力 需要继电器 看样子需要个保险丝 很容易就能撬开的锁 需要保险箱密码 需要从上面放下梯子 缺少一个齿轮 缺少操作杆应该就在附近 需要雕像 门上有一个宝石孔 门被铁链锁住了 有个千斤顶但没有杠杆但是里昂是真的帅,情怀,正面
2616,2616,2026-02-27,很糟糕，真的很糟糕，一直报错 一直报错 没有办法玩 总共报错了12次 一下午连疗养院都没出去 算了吧 心累,不推荐,16.1,36,195,很糟糕 真的很糟糕 一直报错 一直报错 没有办法玩 总共报错了12次 一下午连疗养院都没出去 算了吧 心累,优化,负面
2617,2617,2026-02-27,刚玩到女主追小孩，感觉这代的恐怖程度挺高的，而且玩法也拓展了一些，里昂线是re4的味道。,推荐,7.5,32,141,刚玩到女主追小孩 感觉这代的恐怖程度挺高的 而且玩法也拓展了一些 里昂线是re4的味道,玩法,正面
2618,2618,2026-02-27,小日本儿！我操你姥姥！,不推荐,15.2,12,21,小日本儿 我操你姥姥,其他,负面
2619,2619,2026-02-27,"哪怕有偷跑,哪怕连带给4整拉了,但是,这绝对是新时代生化危机里面把生存恐怖用的最好的,结合了很多历代作品却依然走出了自己的风格,而且时隔好几年又出现了多结局的生化危机,里面剧情也要爆点要爆点要燃点有燃点,里昂跟格蕾丝真的能看出来里昂的老练,总是能在关键时刻起到作用,也一直贯穿着那份信条,对于格蕾丝我只能说他跟伊森一样,都是普通人,被亲人给牵连进来的,但是区别剧情就在伊森还有人可救,格蕾丝没有,所以这里的自暴自弃我觉得挺合理的
但是缺点就是反派跟吃设定了,boss站很少,还都是里昂打的,里昂还不能出场过多,导致经常进boss战了还以为没有进,反派也是一点逼格都没有全都是用完就丢
吃设定这种你要是重置是重置,原版是原版那我也不说什么,做到逻辑自洽就可以,但是你选择接轨重置可真就无限吃书了,甚至把斯宾塞都给洗白了这种我真的不喜欢
综合评价,哪怕可玩性没有4重置高,boss战没体验,大boss没压迫跟逆天设定,但是其他方面依然是一座生化危机的新里程碑,瑕不掩瑜,我真的很喜欢,没有辜负我的期望",推荐,12.6,50,109,哪怕有偷跑 哪怕连带给4整拉了 但是 这绝对是新时代生化危机里面把生存恐怖用的最好的 结合了很多历代作品却依然走出了自己的风格 而且时隔好几年又出现了多结局的生化危机 里面剧情也要爆点要爆点要燃点有燃点 里昂跟格蕾丝真的能看出来里昂的老练 总是能在关键时刻起到作用 也一直贯穿着那份信条 对于格蕾丝我只能说他跟伊森一样 都是普通人 被亲人给牵连进来的 但是区别剧情就在伊森还有人可救 格蕾丝没有 所以这里的自暴自弃我觉得挺合理的 但是缺点就是反派跟吃设定了 boss站很少 还都是里昂打的 里昂还不能出场过多 导致经常进boss战了还以为没有进 反派也是一点逼格都没有全都是用完就丢 吃设定这种你要是重置是重置 原版是原版那我也不说什么 做到逻辑自洽就可以 但是你选择接轨重置可真就无限吃书了 甚至把斯宾塞都给洗白了这种我真的不喜欢 综合评价 哪怕可玩性没有4重置高 boss战没体验 大boss没压迫跟逆天设定 但是其他方面依然是一座生化危机的新里程碑 瑕不掩瑜 我真的很喜欢 没有辜负我的期望,剧情,正面
2620,2620,2026-02-27,一下就报错,不推荐,11.9,6,165,一下就报错,优化,负面
2621,2621,2026-02-27,"虽然不如4re但还是很满意的，前期节奏很舒服，不懂简中区为啥这么多傻狗给差评，同样的理由当初咋不给黑猴差评？真没脑子，纯把评论区当情绪宣泄地
",推荐,6.2,17,176,虽然不如4re但还是很满意的 前期节奏很舒服 不懂简中区为啥这么多傻狗给差评 同样的理由当初咋不给黑猴差评 真没脑子 纯把评论区当情绪宣泄地,情怀,正面
2622,2622,2026-02-27,继生化危机4重制版之后普最喜欢的一代了，真的真的很好玩,推荐,11.2,39,98,继生化危机4重制版之后普最喜欢的一代了 真的真的很好玩,玩法,正面
2623,2623,2026-02-27,开头咋有股弱智恐怖电影的味道，不对劲，再看看。,推荐,1.6,38,147,开头咋有股弱智恐怖电影的味道 不对劲 再看看,剧情,正面
2624,2624,2026-02-27,神作，首发体验超级棒,推荐,7.3,26,35,神作 首发体验超级棒,情怀,正面
2625,2625,2026-02-27,good,推荐,7.2,33,92,good,其他,正面
2626,2626,2026-02-27,游戏依旧好玩，但没啥新意。进疗养院后梦回生二警察局，都是左边一堆房间，右边一堆房间，中间一个大厅，甚至也有上下层，解密也是左边拿一个东西，再跑到右边。不过质量依旧过硬,推荐,6.8,14,23,游戏依旧好玩 但没啥新意 进疗养院后梦回生二警察局 都是左边一堆房间 右边一堆房间 中间一个大厅 甚至也有上下层 解密也是左边拿一个东西 再跑到右边 不过质量依旧过硬,玩法,正面
2627,2627,2026-02-27,挺吓人的,推荐,8.6,23,182,挺吓人的,其他,正面
2628,2628,2026-02-27,有里昂值得好评,推荐,7.5,22,81,有里昂值得好评,情怀,正面
2629,2629,2026-02-27,好玩爱玩，依旧经典,推荐,13.7,24,183,好玩爱玩 依旧经典,情怀,正面
2630,2630,2026-02-27,卡普空你们从龙之信条2中没吸取教训吗，5090加285hx还不能带起来你要干啥啊，操,不推荐,4.0,16,125,卡普空你们从龙之信条2中没吸取教训吗 5090加285hx还不能带起来你要干啥啊 操,优化,负面
2631,2631,2026-02-27,perfect,推荐,14.9,15,24,perfect,其他,正面
2632,2632,2026-02-27,卡普空真畜生啊，别人蓝牙都完美适配ps5手柄了，你有线都给阉割了。,不推荐,3.3,21,30,卡普空真畜生啊 别人蓝牙都完美适配ps5手柄了 你有线都给阉割了,优化,负面
2633,2633,2026-02-27,错过了生7和生8的首发，老李头的谢幕之作怎么也不能错过了！这个陪伴了玩家驰骋疆场快三十年的角色，真的··我爱死他了！！新人格蕾丝塑造得也不错，希望将来的续作里也能扛起大旗！是时候将接力棒交给下一辈的人了！另外卡表，鬼泣6是不是也该安排一下了？,推荐,11.8,39,198,错过了生7和生8的首发 老李头的谢幕之作怎么也不能错过了 这个陪伴了玩家驰骋疆场快三十年的角色 真的 我爱死他了 新人格蕾丝塑造得也不错 希望将来的续作里也能扛起大旗 是时候将接力棒交给下一辈的人了 另外卡表 鬼泣6是不是也该安排一下了,情怀,正面
2634,2634,2026-02-27,画质有很大提升，经典元素也都还在，诚意满满，特别好评！,推荐,8.3,39,98,画质有很大提升 经典元素也都还在 诚意满满 特别好评,画面,正面
2635,2635,2026-02-27,毫无乐趣,不推荐,14.5,26,35,毫无乐趣,玩法,负面
2636,2636,2026-02-27,初见花了10h通关，优化不错，我的小破显卡4050都可以流畅游玩，值得一提的是恐怖氛围很好，有7代的味道，让我好似回到了初三的夏天，我买了一台xbox并游玩了我的第一部生化危机，也就是7代，在那之前没有玩过什么游戏的我玩的津津有味，现在我又找回了当初的感觉，真好😋，战斗部分也没落下，打一下再给糖吃有效的释放了压抑的心情，除了老传统格子危机以外都挺好[spoiler] 有一好一坏结局，好结局最后里昂得到了救治，艾米莉也没有死并且治好了白内障与格蕾丝生活在了一起，大团圆结局真好：），坏结局就不打了，我玻璃心看不得，回到浣熊市情怀拉满了，看到马文和同事们的欢迎仪式还是泪目了，“伯拉纳警长，警员肯尼迪向您报到”[/spoiler],推荐,10.4,42,151,初见花了10h通关 优化不错 我的小破显卡4050都可以流畅游玩 值得一提的是恐怖氛围很好 有7代的味道 让我好似回到了初三的夏天 我买了一台xbox并游玩了我的第一部生化危机 也就是7代 在那之前没有玩过什么游戏的我玩的津津有味 现在我又找回了当初的感觉 真好 战斗部分也没落下 打一下再给糖吃有效的释放了压抑的心情 除了老传统格子危机以外都挺好 spoiler 有一好一坏结局 好结局最后里昂得到了救治 艾米莉也没有死并且治好了白内障与格蕾丝生活在了一起 大团圆结局真好 坏结局就不打了 我玻璃心看不得 回到浣熊市情怀拉满了 看到马文和同事们的欢迎仪式还是泪目了 伯拉纳警长 警员肯尼迪向您报到 spoiler,情怀,正面
